genus,image_url,summary
Thracidora,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Thracia_convexa_%28Sowerby%29.jpg/250px-Thracia_convexa_%28Sowerby%29.jpg,Thraciidae is a family of small marine bivalves in the superorder Anomalodesmata. == Genera == The following 16 genera are included in the family Thraciidae:Asthenothaerus P. P. Carpenter Barythaerus B. A. Marshall Bushia Dall Cetothrax Iredale Cyathodonta Conrad Lampeia MacGinitie Parvithracia H. J. Finlay Pelopina M. Huber Phragmorisma Tate Pseudocyathodonta Coan Skoglundia Coan Thracia Blainville Thracidentula Garrard Thracidora Iredale Thraciopsis Tate & May Trigonothracia G. Yamamoto & Habe
Anapella,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/Spisula_williamsi_%28MNHN-IM-2000-34899%29_001.jpeg/250px-Spisula_williamsi_%28MNHN-IM-2000-34899%29_001.jpeg,"Spisula is a genus of medium-sized to large marine bivalve mollusks or clams in the subfamily Mactrinae of the family Mactridae, commonly known as surf clams or trough shells."
Entalinopsis,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Entalina_mirifica_%28MNHN-IM-2012-36284%29.jpeg/250px-Entalina_mirifica_%28MNHN-IM-2012-36284%29.jpeg,"Entalinidae is a family of tusk shells, marine scaphopod mollusks in the order Gadilida. == Genera == Bathoxiphus Pilsbry & Sharp Costentalina Chistikov Entalina Monterosato Entalinopsis Habe Heteroschismoides Ludbrook Pertusiconcha Chistikov Rhomboxiphus Chistikov Solenoxiphus Chistikov Spadentalina Habe"
Afer,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Orycteropus_afer_175359469.jpg/250px-Orycteropus_afer_175359469.jpg,"The aardvark ( ARD-vark; Orycteropus afer) is a medium-sized, burrowing, nocturnal mammal native to Africa. The aardvark is the only living member of the family Orycteropodidae and the order Tubulidentata. It has a long proboscis, similar to a pig's snout, which is used to sniff out food. The aardvark is an afrothere, a clade that also includes elephants, manatees, and hyraxes. It is found over much of the southern two-thirds of the African continent, avoiding areas that are mainly rocky. A nocturnal feeder, the aardvark subsists on ants and termites by using its sharp claws and powerful legs to dig the insects out of their hills. Aardvarks also dig to create burrows in which to live and rear their young."
Erodona,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/U-110_and_HMS_Bulldog.jpg/330px-U-110_and_HMS_Bulldog.jpg,"German submarine U-110 was a Type IXB U-boat of Nazi Germany's Kriegsmarine that operated during World War II. She was captured by the Royal Navy on 9 May 1941 and provided a number of secret cipher documents to the British. U-110's capture, later given the code name ""Operation Primrose"", was one of the biggest secrets of the war, remaining so for seven months. President Franklin D. Roosevelt was only told of the capture by Winston Churchill in January 1942."
Eudoxochiton,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Eudoxochiton_nobilis_77557877.jpg/250px-Eudoxochiton_nobilis_77557877.jpg,"Eudoxochiton nobilis, commonly called the noble chiton, is a large chiton of the family Callochitonidae. The Māori name is Rangitīra. == Description and habitat == Found in New Zealand on open rock surfaces within kelp beds, on boulders or occasionally in rockpools."
Leptomya,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Scrobicularia_plana.jpg/250px-Scrobicularia_plana.jpg,"The Semelidae are a family of saltwater clams, marine bivalve molluscs in the order Cardiida."
Megaentalina,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Naturalis_Biodiversity_Center_-_RMNH.MOL.310676_-_Cadulus_spec._-_Gadilidae_-_Mollusc_shell.jpeg/250px-Naturalis_Biodiversity_Center_-_RMNH.MOL.310676_-_Cadulus_spec._-_Gadilidae_-_Mollusc_shell.jpeg,"Scaphopoda (plural scaphopods , from Ancient Greek σκᾰ́φης skáphē ""boat"" and πούς poús ""foot""), whose members are also known as tusk shells or tooth shells, are a class of shelled marine invertebrates belonging to the phylum Mollusca with worldwide distribution and are the only class of exclusively infaunal marine molluscs. Shells of species within this class range in length 0.5–18 cm (0.20–7.09 in) (with Fissidentalium metivieri as the longest). Members of the order Dentaliida tend to be larger than those of the order Gadilida."
Austromactra,https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/Spisula_solida.jpg/250px-Spisula_solida.jpg,"Mactridae, common name the trough shells or duck clams, is a family of saltwater clams, marine bivalve mollusks in the order Venerida. == Description == These clams have two short siphons, each with a horny sheath. The shell is shaped like a rounded-cornered equilateral triangle and there is a slight gape at the posterior."
Sinistrofulgur,https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Busycon-contrarium.jpg/250px-Busycon-contrarium.jpg,"Sinistrofulgur perversum, the lightning whelk, is a species of very large predatory sea snail or whelk, a marine gastropod mollusc in the family Busyconidae, the busycon whelks. This species has a left-handed or sinistral shell. It eats mostly bivalves."
Malea,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Malea_ringens_001.jpg/250px-Malea_ringens_001.jpg,"Malea ringens, common name the grinning tun, is a species of large sea snail, a marine gastropod mollusk in the family Tonnidae, the tun shells."
Pellasimnia,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Hiatovula_brunneiterma_%28Cowry%29.jpg/250px-Hiatovula_brunneiterma_%28Cowry%29.jpg,"Pellasimnia is a genus of predatory sea snails, marine gastropod mollusk in the subfamily Ovulinae of the family Ovulidae, sometimes known as the false cowries and the cowry allies."
Merica,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Merica_sinensis.JPG/250px-Merica_sinensis.JPG,"The United States of America (USA), also known as the United States (U.S.) or America, is a country primarily located in North America. It is a federal republic of 50 states and a federal capital district, Washington, D.C. The 48 contiguous states border Canada to the north and Mexico to the south, with the semi-exclave of Alaska in the northwest and the archipelago of Hawaii in the Pacific Ocean. The United States also asserts sovereignty over five major island territories and various uninhabited islands in Oceania and the Caribbean."
Clypeomorus,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Clypeomorus_pellucida_%28MNHN-IM-2009-3089%29.jpeg/250px-Clypeomorus_pellucida_%28MNHN-IM-2009-3089%29.jpeg,"Clypeomorus is a genus of sea snails, marine gastropod mollusks in the subfamily Cerithiinae of the family Cerithiidae. == Distribution == The species of this marine genus occurs in the Indo-West Pacific, from the Red Sea to the Marshall Islands: off Australia (New South Wales, Northern Territory, Queensland and Western Australia) The species of this marine genus occurs in the Indo-West Pacific, from the Red Sea to the Marshall Islands: off Australia (New South Wales, Northern Territory, Queensland and Western Australia)"
Pseudovertagus,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Pseudovertagus_aluco_01.JPG/250px-Pseudovertagus_aluco_01.JPG,"Pseudovertagus is a genus of sea snails, marine gastropod mollusks in the family Cerithiidae."
Niso,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Pyramidellidae_-_Otopleura_auriscati.jpg/250px-Pyramidellidae_-_Otopleura_auriscati.jpg,"Otopleura auriscati, common name the cat's ear pyram, is a species of sea snail, a marine gastropod mollusk in the family Pyramidellidae, the pyrams and their allies."
Mammilla,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Polinices_mammilla_01.jpg/250px-Polinices_mammilla_01.jpg,"Polinices mammilla is a species of predatory sea snail, a marine gastropod mollusk in the family Naticidae, the moon snails."
Cronia,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/Naturalis_Biodiversity_Center_-_RMNH.MOL.198748_1_-_Cronia_amygdala_%28Kiener%2C_1835%29_-_Muricidae_-_Mollusc_shell.jpeg/250px-Naturalis_Biodiversity_Center_-_RMNH.MOL.198748_1_-_Cronia_amygdala_%28Kiener%2C_1835%29_-_Muricidae_-_Mollusc_shell.jpeg,"Cronia is a genus of sea snails, marine gastropod mollusks in the family Muricidae, the murex snails or rock snails."
Aplysiopsis,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Pyjama_Sacoglossa-Aplysiopsis_elegans_%2816341961661%29.jpg/250px-Pyjama_Sacoglossa-Aplysiopsis_elegans_%2816341961661%29.jpg,"Aplysiopsis is a genus of sacoglossan sea slugs, a shell-less marine opisthobranch gastropod mollusks in the family Hermaeidae."
Filodrillia,https://upload.wikimedia.org/wikipedia/commons/1/11/Filodrillia_ornata_001.jpg,"Filodrillia is a genus of sea snails, marine gastropod mollusks in the family Borsoniidae, the cone snails and their allies. == Description == Filodrillia is a genus from deep water which resembles Etrema in the form of the sinus, but not of the protoconch, but differs in the thin slender shell, turreted whorls, absence of ribs and varix. The spiral sculpture predominates."
Ancula,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Ancula_sp_giraffe_spot.jpg/250px-Ancula_sp_giraffe_spot.jpg,"Ancula is a genus of sea slugs, specifically dorid nudibranchs, marine gastropod molluscs in the family Goniodorididae."
Vayssierea,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d0/Vayssierea_elegans_okadaumus01.JPG/250px-Vayssierea_elegans_okadaumus01.JPG,"Vayssierea is a genus of sea slugs, dorid nudibranchs, shell-less marine gastropod mollusks in the family Okadaiidae. The exact relationship of this genus of nudibranchs is still unclear."
Powellisetia,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Powellisetia_fallax_01.jpg/250px-Powellisetia_fallax_01.jpg,"Powellisetia is a genus of minute sea snails, marine gastropod mollusks or micromollusks in the family Rissoidae."
Chileutomia,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Chileutomia_paulensis_%28MNHN-IM-2000-5678%29.jpeg/250px-Chileutomia_paulensis_%28MNHN-IM-2000-5678%29.jpeg,"Chileutomia is a genus of medium-sized sea snails, marine gastropod mollusks in the family Eulimidae."
Tentaoculus,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Tentaoculus_granulatus_%28MNHN-IM-2000-20048%29.jpeg/250px-Tentaoculus_granulatus_%28MNHN-IM-2000-20048%29.jpeg,"Tentaoculus is a genus of sea snails, deep-sea false limpets, marine gastropod mollusks in the family Pseudococculinidae."
Colotrachelus,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Colotrachelus_hestica_%28MNHN-IM-2000-4953%29.jpeg/250px-Colotrachelus_hestica_%28MNHN-IM-2000-4953%29.jpeg,"Colotrachelus is a genus of small sea snails, marine gastropod mollusks in the family Caymanabyssiidae, the false limpets."
Goniobranchus,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Chromodoris_coi_1.jpg/250px-Chromodoris_coi_1.jpg,"Goniobranchus is a genus of sea slugs, dorid nudibranchs, shell-less marine gastropod molluscs in the family Chromodorididae. == Taxonomic history == Goniobranchus was described by Pease in 1866 but treated as a synonym of Chromodoris until 2012 when it was brought back into use for a clade revealed by molecular (DNA) techniques."
Lodderia,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Lodderia_novemcarinata_001.jpg/250px-Lodderia_novemcarinata_001.jpg,"Lodderia is a genus of minute sea snails or micromolluscs, marine gastropod molluscs in the family Skeneidae. This genus belonged previously to the family Liotiidae. == Description == The shell has a depressed turbinate shape and a deep umbilicus."
Hemiliostraca,https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Naturalis_Biodiversity_Center_-_ZMA.MOLL.347549_-_Hemiliostraca_metcalfei_%28Adams%2C_1885%29_-_Eulimidae_-_Mollusc_shell.jpeg/250px-Naturalis_Biodiversity_Center_-_ZMA.MOLL.347549_-_Hemiliostraca_metcalfei_%28Adams%2C_1885%29_-_Eulimidae_-_Mollusc_shell.jpeg,"Hemiliostraca is a genus of sea snails, marine gastropod mollusks in the family Eulimidae."
Nucleolaria,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Cypraeidae_-_Nucleolaria_granulata._0-1.JPG/250px-Cypraeidae_-_Nucleolaria_granulata._0-1.JPG,Nucleolaria is a genus of gastropods belonging to the family Cypraeidae. The species of this genus are found in Southern Hemisphere.
Epifungium,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Janthina.jpg/250px-Janthina.jpg,"Janthinoidea is a superfamily of sea snails containing wentletraps (Epitoniidae) and surfing snails (Janthinidae). It includes species that have tethered egg masses, some of which are used for flotation. == Phylogeny == Molecular evidence supports a tree for Janthinoidea that shows the sequential development of traits for a neustonic life."
Murdochella,https://upload.wikimedia.org/wikipedia/commons/e/eb/Murdochella_macrina_001.jpg,"Murdochella is a genus of small sea snails, marine gastropods in the family Epitoniidae, the wentletraps, the purple snails, and their allies. === Former species === Murdochella magellanica : synonym of Cirsotrema magellanicum Murdochella superlata Finlay - synonymized with Papuliscala superlata Murdochella tertia Finlay - synonymized with Murdochella alacer Finlay"
Plastiscala,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Acrilla_perangusta_001.jpg/250px-Acrilla_perangusta_001.jpg,"Acrilla is a genus of predatory sea snails, marine prosobranch gastropod mollusks in the family Epitoniidae. They are commonly known as wentletraps. == Synonyms == Acrilla adenensis Jousseaume: synonym of Acrilla minor (junior subjective synonym) Acrilla analogica Barnard: synonym of Plastiscala analogica (original combination) Acrilla cophinodes : synonym of Epitonium cophinodes † Acrilla decussata : synonym of † Amaea decussata Acrilla gracilis H. Adams: synonym of Scalaria minor G. B. Sowerby II: synonym of Acrilla minor Acrilla hedleyi : synonym of Amaea hedleyi (superseded combination) † Acrilla kaiparaensis Laws: synonym of † Cylindriscala kaiparaensis (original combination) Acrilla natalis Barnard: synonym of Amaea natalis Acrilla recreata : synonym of Epitonium kraussi Acrilla thalia Bartsch: synonym of Acrilla minor (junior synonym) † Acrilla weigandi : synonym of † Amaea ferminiana"
Charilda,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Charilda is a genus of sea snails, marine gastropod mollusks in the family Pyramidellidae, the pyrams and their allies."
Crinophtheiros,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/OOjs_UI_icon_edit-ltr.svg/20px-OOjs_UI_icon_edit-ltr.svg.png,"Crinophtheiros is a genus of sea snails, marine gastropod mollusks in the family Eulimidae."
Fuscapex,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Fuscapex_cabiochi_%28MNHN-IM-2000-5642%29.jpeg/250px-Fuscapex_cabiochi_%28MNHN-IM-2000-5642%29.jpeg,"Fuscapex is a genus of sea snails, marine gastropod mollusks in the family Eulimidae."
